2020.12.01,00:00,1.33212,1.33213,1.33209,1.33213,16
2020.12.01,00:01,1.3321,1.33213,1.3321,1.33213,4
2020.12.01,00:02,1.33213,1.33213,1.33213,1.33213,1
2020.12.01,00:03,1.33213,1.33217,1.33213,1.33217,2
2020.12.01,00:04,1.33213,1.33217,1.3321,1.33217,5
2020.12.01,00:05,1.33213,1.33217,1.33213,1.33217,5
2020.12.01,00:06,1.33213,1.3324,1.33213,1.33238,5
2020.12.01,00:07,1.33245,1.33245,1.33238,1.33238,2
2020.12.01,00:09,1.33245,1.33245,1.33245,1.33245,2
2020.12.01,00:10,1.33245,1.33286,1.33245,1.33278,13
2020.12.01,00:11,1.33282,1.33287,1.33275,1.33275,11
2020.12.01,00:12,1.33285,1.33285,1.33267,1.33267,10
2020.12.01,00:13,1.33267,1.33267,1.33267,1.33267,3
2020.12.01,00:14,1.33267,1.33267,1.33267,1.33267,1
2020.12.01,00:15,1.3326,1.33263,1.33257,1.33257,8
2020.12.01,00:16,1.3326,1.3326,1.33257,1.33259,4
2020.12.01,00:17,1.33259,1.3326,1.33251,1.33258,11
2020.12.01,00:18,1.3326,1.33261,1.33259,1.33261,3
2020.12.01,00:19,1.33259,1.33286,1.33259,1.33286,7
2020.12.01,00:20,1.33279,1.33286,1.33272,1.33281,10
2020.12.01,00:21,1.33281,1.33284,1.33272,1.33284,11
2020.12.01,00:22,1.33284,1.33284,1.33284,1.33284,4
2020.12.01,00:23,1.33284,1.33284,1.33284,1.33284,2
2020.12.01,00:24,1.33284,1.33284,1.33259,1.33259,19
2020.12.01,00:25,1.33254,1.33297,1.33253,1.33297,17
2020.12.01,00:26,1.33292,1.33292,1.33288,1.33292,5
2020.12.01,00:27,1.33291,1.33293,1.33288,1.33293,9
2020.12.01,00:28,1.33299,1.33299,1.33289,1.33293,16
2020.12.01,00:29,1.33292,1.33292,1.33253,1.33263,9
2020.12.01,00:30,1.33263,1.33285,1.33255,1.33264,13
2020.12.01,00:31,1.33264,1.33292,1.33264,1.33279,18
2020.12.01,00:32,1.33278,1.33281,1.33267,1.33267,8
2020.12.01,00:33,1.33268,1.33268,1.33264,1.33264,7
2020.12.01,00:34,1.33264,1.33268,1.33264,1.33268,3
2020.12.01,00:35,1.33268,1.33268,1.33268,1.33268,4
2020.12.01,00:36,1.33268,1.33268,1.33268,1.33268,9
2020.12.01,00:37,1.33268,1.33268,1.33267,1.33267,11
2020.12.01,00:38,1.33267,1.33268,1.33267,1.33268,5
2020.12.01,00:39,1.33268,1.33268,1.33268,1.33268,5
2020.12.01,00:40,1.33268,1.33268,1.33264,1.33268,10
2020.12.01,00:41,1.33268,1.33268,1.33268,1.33268,7
2020.12.01,00:42,1.33268,1.33285,1.33268,1.33285,10
2020.12.01,00:43,1.33284,1.33286,1.33277,1.33281,22
2020.12.01,00:44,1.33282,1.33282,1.33282,1.33282,1
2020.12.01,00:46,1.33283,1.33283,1.33283,1.33283,1
2020.12.01,00:47,1.33282,1.33283,1.33278,1.33278,4
2020.12.01,00:48,1.33279,1.33283,1.33279,1.33283,3
2020.12.01,00:49,1.33278,1.33284,1.33278,1.33284,5
2020.12.01,00:51,1.33284,1.33284,1.33284,1.33284,2
2020.12.01,00:52,1.33276,1.33284,1.33276,1.33284,2
2020.12.01,00:53,1.33276,1.33284,1.33276,1.33284,5
2020.12.01,00:54,1.33284,1.33284,1.33279,1.33284,9
2020.12.01,00:55,1.33281,1.33282,1.3328,1.3328,7
2020.12.01,00:56,1.33281,1.33281,1.33251,1.33264,39
2020.12.01,00:57,1.33263,1.33263,1.33234,1.33258,71
2020.12.01,00:58,1.33257,1.33261,1.3324,1.33252,139
2020.12.01,00:59,1.33252,1.33258,1.33236,1.33246,143
2020.12.01,01:00,1.33243,1.33278,1.33238,1.33268,120
2020.12.01,01:01,1.33272,1.33276,1.33244,1.33273,110
2020.12.01,01:02,1.33273,1.33321,1.33268,1.33318,133
2020.12.01,01:03,1.33317,1.33341,1.33316,1.33334,48
2020.12.01,01:04,1.33334,1.33343,1.3333,1.3333,68
2020.12.01,01:05,1.3333,1.33335,1.33319,1.33326,49
2020.12.01,01:06,1.33325,1.33325,1.3332,1.33321,36
2020.12.01,01:07,1.33322,1.33327,1.33322,1.33325,37
2020.12.01,01:08,1.33324,1.33332,1.33294,1.33297,64
2020.12.01,01:09,1.33297,1.33308,1.33289,1.33307,29
2020.12.01,01:10,1.33307,1.33321,1.33296,1.33321,29
2020.12.01,01:11,1.33319,1.3333,1.33312,1.33324,40
2020.12.01,01:12,1.33323,1.33324,1.33321,1.33321,12
2020.12.01,01:13,1.33319,1.33324,1.33317,1.33318,20
2020.12.01,01:14,1.33317,1.33321,1.3331,1.33319,23
2020.12.01,01:15,1.33319,1.3332,1.33291,1.33292,35
2020.12.01,01:16,1.33293,1.33294,1.3328,1.33294,28
2020.12.01,01:17,1.33293,1.33299,1.33279,1.33294,27
2020.12.01,01:18,1.33294,1.33294,1.33273,1.33274,36
2020.12.01,01:19,1.33274,1.33276,1.33274,1.33275,29
2020.12.01,01:20,1.33276,1.33277,1.33273,1.33275,31
2020.12.01,01:21,1.33276,1.33276,1.33273,1.33273,16
2020.12.01,01:22,1.33273,1.33294,1.33273,1.33294,23
2020.12.01,01:23,1.33293,1.33295,1.33293,1.33294,4
2020.12.01,01:24,1.33293,1.33293,1.3329,1.33292,13
2020.12.01,01:25,1.33293,1.33299,1.3329,1.33291,32
2020.12.01,01:26,1.3329,1.33292,1.33282,1.33292,51
2020.12.01,01:27,1.3329,1.33291,1.33283,1.33284,29
2020.12.01,01:28,1.33284,1.33296,1.33284,1.33296,17
2020.12.01,01:29,1.33293,1.33293,1.33282,1.33285,34
2020.12.01,01:30,1.33287,1.33309,1.33287,1.33308,43
2020.12.01,01:31,1.33312,1.33327,1.33312,1.33326,37
2020.12.01,01:32,1.33327,1.33337,1.33327,1.33331,37
2020.12.01,01:33,1.33331,1.33334,1.3333,1.3333,39
2020.12.01,01:34,1.33332,1.33345,1.33321,1.33341,71
2020.12.01,01:35,1.33341,1.33344,1.33322,1.33323,47
2020.12.01,01:36,1.33325,1.33332,1.33322,1.33322,42
2020.12.01,01:37,1.33321,1.33329,1.33321,1.33327,56
2020.12.01,01:38,1.33328,1.33333,1.33322,1.33322,39
2020.12.01,01:39,1.33321,1.3334,1.33321,1.3334,19
2020.12.01,01:40,1.3334,1.33359,1.33339,1.33356,25
2020.12.01,01:41,1.33356,1.33356,1.33344,1.33344,32
2020.12.01,01:42,1.33344,1.33358,1.33344,1.33357,33
2020.12.01,01:43,1.33356,1.33369,1.33356,1.33369,37
2020.12.01,01:44,1.33368,1.33378,1.33355,1.33376,47
2020.12.01,01:45,1.33375,1.33375,1.3337,1.33371,30
2020.12.01,01:46,1.33371,1.33388,1.33371,1.33388,47
2020.12.01,01:47,1.33389,1.33389,1.33384,1.33384,17
2020.12.01,01:48,1.33384,1.3341,1.33384,1.3341,32
2020.12.01,01:49,1.33411,1.33411,1.33392,1.33394,41
2020.12.01,01:50,1.33393,1.33395,1.33383,1.33387,41
2020.12.01,01:51,1.33385,1.33385,1.33381,1.33381,21
2020.12.01,01:52,1.33381,1.33382,1.33376,1.33377,19
2020.12.01,01:53,1.33376,1.33377,1.33371,1.33373,17
2020.12.01,01:54,1.33371,1.33382,1.33371,1.33381,34
2020.12.01,01:55,1.3338,1.3338,1.33376,1.33376,19
2020.12.01,01:56,1.33375,1.33375,1.33363,1.33372,25
2020.12.01,01:57,1.33373,1.33373,1.33365,1.33371,19
2020.12.01,01:58,1.33372,1.33372,1.33352,1.33366,58
2020.12.01,01:59,1.33367,1.33367,1.3335,1.33363,43
2020.12.01,02:00,1.33362,1.33363,1.33341,1.33342,60
2020.12.01,02:01,1.33343,1.33358,1.33342,1.33351,46
2020.12.01,02:02,1.3335,1.33371,1.3335,1.33366,70
2020.12.01,02:03,1.33366,1.33372,1.33366,1.33372,13
2020.12.01,02:04,1.33372,1.33376,1.33369,1.33375,31
2020.12.01,02:05,1.33375,1.33377,1.33375,1.33376,18
2020.12.01,02:06,1.33376,1.33382,1.33373,1.33377,28
2020.12.01,02:07,1.33378,1.33384,1.33374,1.33377,28
2020.12.01,02:08,1.33378,1.33383,1.33372,1.33382,25
2020.12.01,02:09,1.33382,1.33386,1.33381,1.33385,22
2020.12.01,02:10,1.33384,1.33391,1.33381,1.33389,36
2020.12.01,02:11,1.33387,1.3339,1.3338,1.33381,34
2020.12.01,02:12,1.33378,1.33387,1.33375,1.33381,55
2020.12.01,02:13,1.33383,1.33393,1.3338,1.33381,56
2020.12.01,02:14,1.33383,1.33392,1.33382,1.33392,50
2020.12.01,02:15,1.33391,1.33396,1.33381,1.33381,34
2020.12.01,02:16,1.33381,1.33381,1.33369,1.3337,27
2020.12.01,02:17,1.33371,1.33371,1.33361,1.33363,17
2020.12.01,02:18,1.33362,1.33375,1.33361,1.33373,23
2020.12.01,02:19,1.33374,1.33384,1.33372,1.33384,17
2020.12.01,02:20,1.33382,1.33389,1.33381,1.33388,16
2020.12.01,02:21,1.33386,1.33389,1.33383,1.33387,18
2020.12.01,02:22,1.33389,1.33389,1.33383,1.33383,24
2020.12.01,02:23,1.33382,1.33386,1.33382,1.33384,12
2020.12.01,02:24,1.33383,1.33383,1.33368,1.33372,18
2020.12.01,02:25,1.33374,1.33397,1.33366,1.33395,50
2020.12.01,02:26,1.33395,1.3341,1.33394,1.33398,41
2020.12.01,02:27,1.33398,1.334,1.33398,1.33399,20
2020.12.01,02:28,1.33399,1.33408,1.33399,1.33404,31
2020.12.01,02:29,1.33404,1.33404,1.33402,1.33402,11
2020.12.01,02:30,1.33403,1.33423,1.33403,1.33422,21
2020.12.01,02:31,1.33422,1.33423,1.33422,1.33422,11
2020.12.01,02:32,1.33416,1.33423,1.33416,1.33423,29
2020.12.01,02:33,1.33423,1.33424,1.33423,1.33424,6
