2020.08.03,00:00,138.313,138.313,138.313,138.313,6
2020.08.03,00:03,138.313,138.313,138.313,138.313,5
2020.08.03,00:04,138.313,138.313,138.313,138.313,2
2020.08.03,00:05,138.314,138.314,138.314,138.314,6
2020.08.03,00:06,138.314,138.314,138.314,138.314,2
2020.08.03,00:07,138.314,138.314,138.314,138.314,5
2020.08.03,00:08,138.313,138.314,138.313,138.314,2
2020.08.03,00:09,138.314,138.314,138.314,138.314,1
2020.08.03,00:10,138.309,138.309,138.298,138.298,7
2020.08.03,00:11,138.299,138.299,138.299,138.299,1
2020.08.03,00:12,138.299,138.299,138.298,138.298,2
2020.08.03,00:13,138.295,138.298,138.295,138.298,2
2020.08.03,00:15,138.299,138.313,138.294,138.298,7
2020.08.03,00:16,138.303,138.309,138.299,138.299,7
2020.08.03,00:17,138.299,138.299,138.294,138.299,3
2020.08.03,00:18,138.303,138.309,138.299,138.299,5
2020.08.03,00:20,138.294,138.294,138.291,138.291,2
2020.08.03,00:21,138.3,138.317,138.29,138.29,6
2020.08.03,00:22,138.291,138.292,138.291,138.292,2
2020.08.03,00:23,138.291,138.297,138.291,138.291,3
2020.08.03,00:24,138.294,138.294,138.291,138.291,4
2020.08.03,00:25,138.29,138.296,138.29,138.291,16
2020.08.03,00:26,138.292,138.299,138.291,138.291,16
2020.08.03,00:27,138.294,138.296,138.291,138.291,6
2020.08.03,00:28,138.298,138.298,138.291,138.292,3
2020.08.03,00:29,138.291,138.296,138.291,138.292,5
2020.08.03,00:30,138.296,138.296,138.282,138.291,7
2020.08.03,00:31,138.295,138.295,138.295,138.295,1
2020.08.03,00:33,138.298,138.324,138.295,138.305,7
2020.08.03,00:34,138.278,138.278,138.277,138.278,4
2020.08.03,00:35,138.274,138.274,138.268,138.268,10
2020.08.03,00:37,138.268,138.268,138.268,138.268,2
2020.08.03,00:38,138.272,138.284,138.27,138.283,8
2020.08.03,00:41,138.283,138.339,138.283,138.32,8
2020.08.03,00:42,138.309,138.309,138.309,138.309,1
2020.08.03,00:50,138.26,138.318,138.26,138.301,12
2020.08.03,00:51,138.302,138.398,138.302,138.376,12
2020.08.03,00:52,138.375,138.375,138.375,138.375,1
2020.08.03,00:53,138.38,138.385,138.376,138.376,92
2020.08.03,00:54,138.377,138.381,138.377,138.377,8
2020.08.03,00:55,138.381,138.381,138.377,138.377,4
2020.08.03,00:56,138.378,138.381,138.377,138.377,3
2020.08.03,00:57,138.378,138.388,138.376,138.38,25
2020.08.03,00:58,138.383,138.388,138.376,138.382,74
2020.08.03,00:59,138.382,138.403,138.369,138.369,39
2020.08.03,01:00,138.376,138.439,138.37,138.411,262
2020.08.03,01:01,138.41,138.458,138.387,138.397,206
2020.08.03,01:02,138.389,138.465,138.389,138.454,130
2020.08.03,01:03,138.454,138.455,138.432,138.444,80
2020.08.03,01:04,138.444,138.487,138.424,138.475,246
2020.08.03,01:05,138.474,138.492,138.464,138.478,221
2020.08.03,01:06,138.478,138.516,138.466,138.516,471
2020.08.03,01:07,138.516,138.52,138.438,138.461,317
2020.08.03,01:08,138.46,138.476,138.428,138.435,267
2020.08.03,01:09,138.441,138.474,138.422,138.44,295
2020.08.03,01:10,138.442,138.48,138.423,138.423,271
2020.08.03,01:11,138.427,138.474,138.415,138.431,344
2020.08.03,01:12,138.433,138.442,138.422,138.433,252
2020.08.03,01:13,138.43,138.445,138.372,138.374,331
2020.08.03,01:14,138.376,138.383,138.363,138.374,181
2020.08.03,01:15,138.377,138.437,138.345,138.429,304
2020.08.03,01:16,138.427,138.438,138.336,138.34,325
2020.08.03,01:17,138.343,138.371,138.336,138.365,131
2020.08.03,01:18,138.364,138.395,138.362,138.373,104
2020.08.03,01:19,138.379,138.386,138.371,138.382,67
2020.08.03,01:20,138.382,138.408,138.38,138.395,90
2020.08.03,01:21,138.395,138.431,138.391,138.419,215
2020.08.03,01:22,138.424,138.477,138.421,138.453,248
2020.08.03,01:23,138.453,138.486,138.444,138.457,249
2020.08.03,01:24,138.459,138.491,138.455,138.487,170
2020.08.03,01:25,138.489,138.541,138.487,138.538,104
2020.08.03,01:26,138.531,138.546,138.521,138.529,93
2020.08.03,01:27,138.529,138.545,138.515,138.523,91
2020.08.03,01:28,138.526,138.532,138.504,138.506,100
2020.08.03,01:29,138.508,138.513,138.49,138.499,52
2020.08.03,01:30,138.493,138.524,138.479,138.51,153
2020.08.03,01:31,138.512,138.548,138.49,138.534,248
2020.08.03,01:32,138.535,138.561,138.508,138.508,135
2020.08.03,01:33,138.507,138.537,138.503,138.524,95
2020.08.03,01:34,138.525,138.525,138.507,138.519,82
2020.08.03,01:35,138.525,138.526,138.494,138.506,89
2020.08.03,01:36,138.51,138.536,138.503,138.534,93
2020.08.03,01:37,138.533,138.56,138.522,138.555,97
2020.08.03,01:38,138.554,138.574,138.553,138.567,117
2020.08.03,01:39,138.566,138.59,138.562,138.568,129
2020.08.03,01:40,138.57,138.578,138.549,138.564,153
2020.08.03,01:41,138.564,138.567,138.542,138.563,110
2020.08.03,01:42,138.563,138.566,138.553,138.557,131
2020.08.03,01:43,138.556,138.565,138.556,138.563,168
2020.08.03,01:44,138.563,138.577,138.559,138.559,172
2020.08.03,01:45,138.56,138.576,138.548,138.57,182
2020.08.03,01:46,138.57,138.57,138.561,138.565,98
2020.08.03,01:47,138.564,138.566,138.554,138.554,89
2020.08.03,01:48,138.554,138.568,138.553,138.564,105
2020.08.03,01:49,138.565,138.598,138.561,138.598,96
2020.08.03,01:50,138.597,138.597,138.576,138.576,49
2020.08.03,01:51,138.573,138.582,138.569,138.57,48
2020.08.03,01:52,138.57,138.585,138.567,138.585,68
2020.08.03,01:53,138.585,138.586,138.57,138.581,101
2020.08.03,01:54,138.582,138.603,138.582,138.603,90
2020.08.03,01:55,138.599,138.603,138.58,138.603,78
2020.08.03,01:56,138.603,138.61,138.574,138.575,106
2020.08.03,01:57,138.575,138.603,138.573,138.582,82
2020.08.03,01:58,138.582,138.598,138.565,138.586,67
2020.08.03,01:59,138.587,138.588,138.566,138.57,51
2020.08.03,02:00,138.578,138.604,138.578,138.599,95
2020.08.03,02:01,138.595,138.605,138.591,138.591,74
2020.08.03,02:02,138.591,138.612,138.587,138.61,56
2020.08.03,02:03,138.608,138.617,138.604,138.615,103
2020.08.03,02:04,138.615,138.629,138.612,138.618,165
2020.08.03,02:05,138.618,138.629,138.601,138.604,122
2020.08.03,02:06,138.604,138.615,138.597,138.615,61
2020.08.03,02:07,138.618,138.643,138.614,138.638,90
2020.08.03,02:08,138.637,138.643,138.598,138.615,138
2020.08.03,02:09,138.614,138.618,138.605,138.613,100
2020.08.03,02:10,138.613,138.613,138.599,138.609,162
2020.08.03,02:11,138.612,138.628,138.603,138.627,144
2020.08.03,02:12,138.623,138.639,138.617,138.622,177
2020.08.03,02:13,138.621,138.634,138.614,138.614,146
2020.08.03,02:14,138.613,138.626,138.594,138.601,208
2020.08.03,02:15,138.603,138.606,138.566,138.573,183
2020.08.03,02:16,138.574,138.598,138.574,138.595,152
2020.08.03,02:17,138.595,138.616,138.589,138.599,205
2020.08.03,02:18,138.598,138.648,138.598,138.636,177
2020.08.03,02:19,138.637,138.643,138.62,138.627,178
2020.08.03,02:20,138.626,138.634,138.615,138.63,107
2020.08.03,02:21,138.631,138.631,138.606,138.626,115
2020.08.03,02:22,138.626,138.627,138.602,138.62,127
2020.08.03,02:23,138.619,138.621,138.606,138.61,135
2020.08.03,02:24,138.605,138.628,138.601,138.628,124
2020.08.03,02:25,138.627,138.627,138.592,138.605,151
2020.08.03,02:26,138.605,138.605,138.589,138.602,84
2020.08.03,02:27,138.602,138.604,138.593,138.6,79
2020.08.03,02:28,138.6,138.622,138.597,138.611,106
2020.08.03,02:29,138.611,138.618,138.587,138.59,96
2020.08.03,02:30,138.588,138.593,138.573,138.582,174
2020.08.03,02:31,138.581,138.6,138.581,138.595,177
2020.08.03,02:32,138.595,138.598,138.592,138.592,167
2020.08.03,02:33,138.59,138.599,138.571,138.594,135
2020.08.03,02:34,138.593,138.619,138.585,138.617,113
2020.08.03,02:35,138.614,138.621,138.603,138.61,111
2020.08.03,02:36,138.611,138.615,138.577,138.591,147
2020.08.03,02:37,138.591,138.591,138.535,138.536,161
2020.08.03,02:38,138.535,138.57,138.535,138.556,176
2020.08.03,02:39,138.555,138.592,138.555,138.592,85
2020.08.03,02:40,138.592,138.593,138.56,138.573,68
2020.08.03,02:41,138.572,138.589,138.551,138.583,84
2020.08.03,02:42,138.581,138.581,138.556,138.568,138
2020.08.03,02:43,138.568,138.587,138.545,138.547,142
2020.08.03,02:44,138.547,138.577,138.547,138.575,105
2020.08.03,02:45,138.576,138.586,138.557,138.559,213
2020.08.03,02:46,138.56,138.572,138.553,138.572,182
2020.08.03,02:47,138.571,138.577,138.566,138.57,97
2020.08.03,02:48,138.57,138.583,138.566,138.576,153
2020.08.03,02:49,138.574,138.594,138.567,138.59,180
2020.08.03,02:50,138.591,138.614,138.591,138.614,164
2020.08.03,02:51,138.614,138.639,138.61,138.636,125
2020.08.03,02:52,138.637,138.641,138.631,138.634,125
2020.08.03,02:53,138.634,138.672,138.634,138.671,135
2020.08.03,02:54,138.671,138.687,138.669,138.687,157
2020.08.03,02:55,138.687,138.691,138.641,138.647,176
2020.08.03,02:56,138.648,138.654,138.623,138.626,133
2020.08.03,02:57,138.626,138.663,138.623,138.658,192
2020.08.03,02:58,138.658,138.692,138.656,138.685,144
2020.08.03,02:59,138.685,138.704,138.667,138.682,115
2020.08.03,03:00,138.671,138.671,138.638,138.652,163
2020.08.03,03:01,138.655,138.679,138.647,138.672,223
2020.08.03,03:02,138.671,138.676,138.651,138.663,204
2020.08.03,03:03,138.664,138.684,138.658,138.681,122
2020.08.03,03:04,138.681,138.689,138.652,138.652,191
2020.08.03,03:05,138.652,138.652,138.624,138.639,153
2020.08.03,03:06,138.637,138.67,138.637,138.653,108
2020.08.03,03:07,138.653,138.659,138.636,138.648,166
2020.08.03,03:08,138.647,138.648,138.632,138.632,102
2020.08.03,03:09,138.631,138.631,138.596,138.601,233
